"Occur","Damage_Area","Damage_Claim","Damage_Employee","Damage_Goods","Damage_Revenue","Damage_Sites","Fire_Area","Fire_Claim","Fire_Employee","Fire_Goods","Fire_Revenue","Fire_Sites","HSS_Area","HSS_Claim","HSS_Employee","HSS_Goods","HSS_Revenue","HSS_Sites","Other_Area","Other_Claim","Other_Employee","Other_Goods","Other_Revenue","Other_Sites","Thief_Area","Thief_Claim","Thief_Employee","Thief_Goods","Thief_Revenue","Thief_Sites","TPL_Area","TPL_Claim","TPL_Employee","TPL_Goods","TPL_Revenue","TPL_Sites"
2003-07-23,"(1e+04,Inf]",60141,"(500,1e+03]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",681592,"(1e+03,Inf]","(1e+05,2e+05]","(1e+03,5e+03]","(0,10]","(0,5e+03]",4513,"(0,500]","(0,1e+05]","(0,1e+03]","(20,Inf]","(5e+03,1e+04]",40950,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(1e+04,Inf]",37782,"(500,1e+03]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",3471,"(0,500]","(0,1e+05]","(0,1e+03]","(0,10]"
2003-07-26,"(1e+04,Inf]",181478,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",3582516,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",7585,"(0,500]","(0,1e+05]","(0,1e+03]","(0,10]","(5e+03,1e+04]",225320,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(1e+04,Inf]",21039,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",435,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]"
2003-07-29,"(1e+04,Inf]",41761,"(1e+03,Inf]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(1e+04,Inf]",164463,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",20048,"(1e+03,Inf]","(0,1e+05]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",8139,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(0,5e+03]",31834,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]","(5e+03,1e+04]",3292,"(500,1e+03]","(0,1e+05]","(5e+03,Inf]","(0,10]"
2003-08-01,"(1e+04,Inf]",64331,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",74286,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",24969,"(0,500]","(2e+05,Inf]","(0,1e+03]","(10,20]","(0,5e+03]",175,"(0,500]","(0,1e+05]","(0,1e+03]","(0,10]","(5e+03,1e+04]",10022,"(500,1e+03]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(5e+03,1e+04]",2050,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]"
2003-08-04,"(1e+04,Inf]",256317,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",37495,"(500,1e+03]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",20245,"(500,1e+03]","(1e+05,2e+05]","(0,1e+03]","(20,Inf]","(1e+04,Inf]",81788,"(1e+03,Inf]","(1e+05,2e+05]","(1e+03,5e+03]","(20,Inf]","(0,5e+03]",244664,"(1e+03,Inf]","(0,1e+05]","(1e+03,5e+03]","(20,Inf]","(0,5e+03]",3315,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]"
2003-08-07,"(1e+04,Inf]",137749,"(500,1e+03]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",12355,"(500,1e+03]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(1e+04,Inf]",28452,"(1e+03,Inf]","(1e+05,2e+05]","(1e+03,5e+03]","(20,Inf]","(5e+03,1e+04]",5604,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(1e+04,Inf]",75711,"(500,1e+03]","(0,1e+05]","(1e+03,5e+03]","(10,20]","(5e+03,1e+04]",37030,"(500,1e+03]","(0,1e+05]","(5e+03,Inf]","(0,10]"
2003-08-10,"(1e+04,Inf]",307723,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",137287,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",14685,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",15618,"(0,500]","(0,1e+05]","(0,1e+03]","(0,10]","(5e+03,1e+04]",110210,"(1e+03,Inf]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(5e+03,1e+04]",1763,"(500,1e+03]","(0,1e+05]","(5e+03,Inf]","(0,10]"
2003-08-13,"(1e+04,Inf]",31470,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",52057,"(0,500]","(0,1e+05]","(0,1e+03]","(0,10]","(1e+04,Inf]",51722,"(0,500]","(2e+05,Inf]","(1e+03,5e+03]","(10,20]","(5e+03,1e+04]",301,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(1e+04,Inf]",58720,"(500,1e+03]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(5e+03,1e+04]",160,"(500,1e+03]","(0,1e+05]","(5e+03,Inf]","(0,10]"
2003-08-16,"(1e+04,Inf]",43213,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",17760,"(500,1e+03]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",16890,"(0,500]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",11139,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(5e+03,1e+04]",107843,"(0,500]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",32536,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]"
2003-08-19,"(1e+04,Inf]",263980,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",4431209,"(1e+03,Inf]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(1e+04,Inf]",56604,"(0,500]","(2e+05,Inf]","(1e+03,5e+03]","(10,20]","(5e+03,1e+04]",241276,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(0,5e+03]",31458,"(0,500]","(0,1e+05]","(0,1e+03]","(0,10]","(1e+04,Inf]",40823,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(10,20]"
2003-08-22,"(1e+04,Inf]",1453142,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",83288,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",165323,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",34705,"(0,500]","(1e+05,2e+05]","(1e+03,5e+03]","(0,10]","(1e+04,Inf]",79485,"(1e+03,Inf]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(1e+04,Inf]",42317,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(20,Inf]"
2003-08-25,"(1e+04,Inf]",598653,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",2183321,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",2610076,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",104857,"(0,500]","(0,1e+05]","(0,1e+03]","(0,10]","(1e+04,Inf]",11526,"(500,1e+03]","(0,1e+05]","(1e+03,5e+03]","(20,Inf]","(5e+03,1e+04]",2689,"(0,500]","(0,1e+05]","(0,1e+03]","(0,10]"
2003-08-28,"(1e+04,Inf]",71518,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",68053,"(1e+03,Inf]","(1e+05,2e+05]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",27841,"(0,500]","(1e+05,2e+05]","(0,1e+03]","(0,10]","(5e+03,1e+04]",16634,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(5e+03,1e+04]",39319,"(500,1e+03]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(0,5e+03]",4349,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]"
2003-08-31,"(1e+04,Inf]",182527,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",197174,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",157640,"(500,1e+03]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",684,"(500,1e+03]","(0,1e+05]","(1e+03,5e+03]","(20,Inf]","(1e+04,Inf]",17564,"(1e+03,Inf]","(0,1e+05]","(1e+03,5e+03]","(20,Inf]","(0,5e+03]",3471,"(0,500]","(0,1e+05]","(0,1e+03]","(0,10]"
2003-09-03,"(1e+04,Inf]",178149,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",27851,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(10,20]","(0,5e+03]",1507,"(0,500]","(2e+05,Inf]","(5e+03,Inf]","(0,10]","(5e+03,1e+04]",11966,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(1e+04,Inf]",28133,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",71546,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]"
2003-09-06,"(1e+04,Inf]",390488,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",55418,"(500,1e+03]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(5e+03,1e+04]",2976,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]","(5e+03,1e+04]",25482,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(1e+04,Inf]",20776,"(1e+03,Inf]","(1e+05,2e+05]","(1e+03,5e+03]","(20,Inf]","(5e+03,1e+04]",7462,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]"
2003-09-09,"(1e+04,Inf]",58682,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",266616,"(500,1e+03]","(1e+05,2e+05]","(1e+03,5e+03]","(0,10]","(0,5e+03]",5207,"(0,500]","(1e+05,2e+05]","(0,1e+03]","(10,20]","(5e+03,1e+04]",58442,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(0,5e+03]",51983,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(1e+04,Inf]",114208,"(500,1e+03]","(1e+05,2e+05]","(1e+03,5e+03]","(0,10]"
2003-09-12,"(1e+04,Inf]",105386,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",2446644,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",49294,"(0,500]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(1e+04,Inf]",175,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(20,Inf]","(1e+04,Inf]",161874,"(1e+03,Inf]","(1e+05,2e+05]","(1e+03,5e+03]","(20,Inf]","(5e+03,1e+04]",254035,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]"
2003-09-15,"(1e+04,Inf]",48484,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",43858,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",17638,"(500,1e+03]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(5e+03,1e+04]",24892,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(1e+04,Inf]",43738,"(0,500]","(1e+05,2e+05]","(1e+03,5e+03]","(20,Inf]","(5e+03,1e+04]",24775,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]"
2003-09-18,"(1e+04,Inf]",42234,"(0,500]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",71437,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",581748,"(1e+03,Inf]","(0,1e+05]","(1e+03,5e+03]","(0,10]","(5e+03,1e+04]",39918,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(0,5e+03]",41628,"(0,500]","(1e+05,2e+05]","(0,1e+03]","(20,Inf]","(5e+03,1e+04]",18221,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]"
2003-09-21,"(1e+04,Inf]",48423,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",64818,"(1e+03,Inf]","(2e+05,Inf]","(1e+03,5e+03]","(10,20]","(1e+04,Inf]",39433,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",17931,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(0,5e+03]",7207,"(500,1e+03]","(1e+05,2e+05]","(1e+03,5e+03]","(20,Inf]","(5e+03,1e+04]",9396,"(500,1e+03]","(0,1e+05]","(5e+03,Inf]","(0,10]"
2003-09-24,"(1e+04,Inf]",144407,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",33084,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",51511,"(500,1e+03]","(2e+05,Inf]","(1e+03,5e+03]","(10,20]","(5e+03,1e+04]",2206,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(5e+03,1e+04]",153342,"(0,500]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(5e+03,1e+04]",4341,"(500,1e+03]","(0,1e+05]","(5e+03,Inf]","(0,10]"
2003-09-27,"(1e+04,Inf]",59541,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",69606,"(500,1e+03]","(2e+05,Inf]","(1e+03,5e+03]","(10,20]","(1e+04,Inf]",24720,"(0,500]","(2e+05,Inf]","(0,1e+03]","(0,10]","(5e+03,1e+04]",17499,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(1e+04,Inf]",100272,"(1e+03,Inf]","(2e+05,Inf]","(1e+03,5e+03]","(10,20]","(5e+03,1e+04]",18221,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]"
2003-09-30,"(1e+04,Inf]",102310,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",28380,"(500,1e+03]","(1e+05,2e+05]","(1e+03,5e+03]","(20,Inf]","(1e+04,Inf]",3451,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",5920,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(0,5e+03]",30827,"(500,1e+03]","(1e+05,2e+05]","(1e+03,5e+03]","(10,20]","(5e+03,1e+04]",9639,"(0,500]","(0,1e+05]","(5e+03,Inf]","(10,20]"
2003-10-03,"(1e+04,Inf]",169270,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",45246,"(500,1e+03]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",1413,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",460,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(5e+03,1e+04]",110186,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(10,20]","(0,5e+03]",26203,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]"
2003-10-06,"(1e+04,Inf]",22237,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",317992,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",25265,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",26864,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(0,5e+03]",7809,"(0,500]","(0,1e+05]","(0,1e+03]","(0,10]","(0,5e+03]",532,"(0,500]","(0,1e+05]","(0,1e+03]","(0,10]"
2003-10-09,"(1e+04,Inf]",15283,"(500,1e+03]","(0,1e+05]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",456337,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(10,20]","(1e+04,Inf]",11745,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",1254,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(0,5e+03]",23618,"(500,1e+03]","(0,1e+05]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",82391,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(10,20]"
2003-10-12,"(1e+04,Inf]",58628,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(10,20]","(1e+04,Inf]",248793,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(10,20]","(1e+04,Inf]",113901,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",13335,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(5e+03,1e+04]",39399,"(0,500]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(0,5e+03]",6959,"(1e+03,Inf]","(0,1e+05]","(0,1e+03]","(0,10]"
2003-10-15,"(1e+04,Inf]",64595,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",3404,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]","(0,5e+03]",22031,"(0,500]","(0,1e+05]","(0,1e+03]","(0,10]","(5e+03,1e+04]",13131,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(1e+04,Inf]",49464,"(500,1e+03]","(1e+05,2e+05]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",29850,"(0,500]","(0,1e+05]","(0,1e+03]","(0,10]"
2003-10-18,"(1e+04,Inf]",144842,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",199250,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",99120,"(1e+03,Inf]","(2e+05,Inf]","(1e+03,5e+03]","(10,20]","(5e+03,1e+04]",45138,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",12871,"(1e+03,Inf]","(1e+05,2e+05]","(1e+03,5e+03]","(20,Inf]","(5e+03,1e+04]",91099,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]"
2003-10-21,"(1e+04,Inf]",38978,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",13524,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(10,20]","(1e+04,Inf]",78006,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",3373,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(0,5e+03]",19217,"(500,1e+03]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(0,5e+03]",6942,"(0,500]","(0,1e+05]","(0,1e+03]","(0,10]"
2003-10-24,"(1e+04,Inf]",207311,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",246119,"(1e+03,Inf]","(2e+05,Inf]","(1e+03,5e+03]","(10,20]","(1e+04,Inf]",4927,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",81,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(1e+04,Inf]",30280,"(500,1e+03]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",11280,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]"
2003-10-27,"(1e+04,Inf]",77741,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",1585894,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",24791,"(0,500]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(5e+03,1e+04]",111188,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(5e+03,1e+04]",432960,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",26681,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]"
2003-10-30,"(1e+04,Inf]",5122,"(500,1e+03]","(2e+05,Inf]","(5e+03,Inf]","(0,10]","(0,5e+03]",117026,"(0,500]","(2e+05,Inf]","(1e+03,5e+03]","(10,20]","(1e+04,Inf]",4147,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",30936,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(1e+04,Inf]",73701,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",34525,"(500,1e+03]","(0,1e+05]","(5e+03,Inf]","(0,10]"
2003-11-02,"(1e+04,Inf]",246071,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",145050,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",4063,"(500,1e+03]","(0,1e+05]","(1e+03,5e+03]","(0,10]","(5e+03,1e+04]",33594,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(0,5e+03]",4739,"(0,500]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(0,5e+03]",258546,"(0,500]","(0,1e+05]","(0,1e+03]","(0,10]"
2003-11-05,"(1e+04,Inf]",45361,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",113518,"(500,1e+03]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",1590993,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",99905,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(5e+03,1e+04]",45219,"(0,500]","(0,1e+05]","(5e+03,Inf]","(0,10]","(1e+04,Inf]",2604,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]"
2003-11-08,"(1e+04,Inf]",140133,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",113463,"(500,1e+03]","(2e+05,Inf]","(1e+03,5e+03]","(10,20]","(0,5e+03]",62017,"(500,1e+03]","(0,1e+05]","(0,1e+03]","(20,Inf]","(0,5e+03]",538,"(500,1e+03]","(0,1e+05]","(0,1e+03]","(20,Inf]","(1e+04,Inf]",68638,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",2217,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]"
2003-11-11,"(1e+04,Inf]",28788,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",22471,"(500,1e+03]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",54660,"(0,500]","(2e+05,Inf]","(5e+03,Inf]","(0,10]","(5e+03,1e+04]",53389,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(5e+03,1e+04]",27951,"(0,500]","(0,1e+05]","(0,1e+03]","(0,10]","(5e+03,1e+04]",124531,"(500,1e+03]","(0,1e+05]","(5e+03,Inf]","(0,10]"
2003-11-14,"(1e+04,Inf]",328921,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",4029283,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",12114,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",138628,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(1e+04,Inf]",97965,"(0,500]","(2e+05,Inf]","(5e+03,Inf]","(0,10]","(0,5e+03]",3471,"(0,500]","(0,1e+05]","(0,1e+03]","(0,10]"
2003-11-17,"(1e+04,Inf]",181139,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",156055,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",529238,"(0,500]","(2e+05,Inf]","(1e+03,5e+03]","(10,20]","(0,5e+03]",1736,"(0,500]","(2e+05,Inf]","(1e+03,5e+03]","(0,10]","(0,5e+03]",41646,"(0,500]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(5e+03,1e+04]",17238,"(0,500]","(0,1e+05]","(5e+03,Inf]","(0,10]"
2003-11-20,"(1e+04,Inf]",25549,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",6063,"(0,500]","(2e+05,Inf]","(5e+03,Inf]","(10,20]","(1e+04,Inf]",19870,"(1e+03,Inf]","(0,1e+05]","(1e+03,5e+03]","(20,Inf]","(5e+03,1e+04]",56463,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(0,5e+03]",22088,"(0,500]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",86035,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]"
2003-11-23,"(1e+04,Inf]",86047,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",116399,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",6595,"(0,500]","(0,1e+05]","(0,1e+03]","(0,10]","(0,5e+03]",2951,"(0,500]","(0,1e+05]","(0,1e+03]","(0,10]","(0,5e+03]",17389,"(0,500]","(1e+05,2e+05]","(1e+03,5e+03]","(20,Inf]","(0,5e+03]",15321,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]"
